OrderID,OrderDate,Category,Product,Region,SalesChannel,UnitPrice,Quantity,DiscountRate,Revenue,Cost,Profit
BSH-ORD-10858,2025-06-06,Home Appliances,Dishwasher,Europe-West,Direct Sales,550,5,0.0,2750.0,1705.0,1045.0
BSH-ORD-10859,2025-01-21,Home Appliances,Washing Machine,Europe-Central,Direct Sales,650,1,0.05,617.5,403.0,214.5
BSH-ORD-10860,2025-09-09,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,2,0.15,1275.0,930.0,345.0
BSH-ORD-10861,2024-12-29,Home Appliances,Refrigerator,Europe-West,Direct Sales,900,1,0.1,810.0,558.0,252.0
BSH-ORD-10862,2025-05-30,Home Appliances,Refrigerator,Europe-Central,Retail Partner,900,4,0.05,3420.0,2232.0,1188.0
BSH-ORD-10863,2024-01-19,Small Domestic,Kettle,North America,Online Store,45,5,0.1,202.5,139.5,63.0
BSH-ORD-10864,2025-03-22,Home Appliances,Oven,Europe-Central,Retail Partner,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10865,2025-06-05,Small Domestic,Iron,Europe-West,Online Store,55,4,0.05,209.0,136.4,72.6
BSH-ORD-10866,2025-03-13,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,7,0.15,1071.0,781.2,289.8
BSH-ORD-10867,2024-05-14,Home Appliances,Refrigerator,North America,Online Store,900,4,0.0,3600.0,2232.0,1368.0
BSH-ORD-10868,2025-01-09,Home Appliances,Vacuum Cleaner,Europe-Central,Direct Sales,220,3,0.0,660.0,409.2,250.8
BSH-ORD-10869,2025-12-12,Home Appliances,Vacuum Cleaner,North America,Online Store,220,1,0.05,209.0,136.4,72.6
BSH-ORD-10870,2024-12-17,Small Domestic,Toaster,Europe-West,Retail Partner,40,4,0.0,160.0,99.2,60.8
BSH-ORD-10871,2024-01-25,Home Appliances,Refrigerator,Europe-Central,Retail Partner,900,7,0.0,6300.0,3906.0,2394.0
BSH-ORD-10872,2025-07-29,Consumer Electronics,Smart TV,Middle East,Online Store,800,1,0.0,800.0,496.0,304.0
BSH-ORD-10873,2025-08-18,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,6,0.0,5400.0,3348.0,2052.0
BSH-ORD-10874,2025-06-25,Home Appliances,Refrigerator,Europe-Central,Distributor,900,2,0.2,1440.0,1116.0,324.0
BSH-ORD-10875,2024-06-12,Consumer Electronics,Smart TV,North America,Online Store,800,3,0.1,2160.0,1488.0,672.0
BSH-ORD-10876,2024-10-01,Home Appliances,Dishwasher,Europe-West,Online Store,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-10877,2025-06-13,Small Domestic,Kettle,Europe-West,Online Store,45,3,0.0,135.0,83.7,51.3
BSH-ORD-10878,2024-03-30,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,3,0.1,486.0,334.8,151.2
BSH-ORD-10879,2025-08-16,Home Appliances,Vacuum Cleaner,North America,Online Store,220,7,0.15,1309.0,954.8,354.2
BSH-ORD-10880,2024-03-28,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,5,,1100.0,682.0,418.0
BSH-ORD-10881,2025-04-03,Small Domestic,Kettle,Europe-West,Online Store,45,7,0.0,315.0,195.3,119.7
BSH-ORD-10882,2025-09-30,Consumer Electronics,Espresso Machine,North America,Online Store,350,4,0.1,1260.0,868.0,392.0
BSH-ORD-10883,2025-07-30,Home Appliances,Oven,North America,Online Store,480,5,0.05,2280.0,1488.0,792.0
BSH-ORD-10884,2024-08-24,Home Appliances,Dishwasher,Middle East,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10885,2024-07-07,Small Domestic,Iron,Europe-Central,Online Store,55,1,0.0,55.0,34.1,20.9
BSH-ORD-10886,2025-08-24,Small Domestic,Iron,Europe-West,Retail Partner,55,5,0.15,233.75,170.5,63.25
BSH-ORD-10887,2025-11-24,Consumer Electronics,Air Conditioner,Europe-West,Distributor,750,5,0.05,3562.5,2325.0,1237.5
BSH-ORD-10888,2024-12-30,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,5,0.0,900.0,558.0,342.0
BSH-ORD-10889,2025-07-21,Consumer Electronics,Smart TV,Asia-Pacific,Online Store,800,1,0.0,800.0,496.0,304.0
BSH-ORD-10890,2025-02-02,Home Appliances,Dishwasher,Europe-West,Online Store,550,6,0.2,2640.0,2046.0,594.0
BSH-ORD-10891,2024-10-07,Home Appliances,Refrigerator,Middle East,Retail Partner,900,5,0.15,3825.0,2790.0,1035.0
BSH-ORD-10892,2025-05-24,Home Appliances,Refrigerator,North America,Online Store,900,1,0.0,900.0,558.0,342.0
BSH-ORD-10893,2025-03-09,Consumer Electronics,Soundbar,Asia-Pacific,Online Store,180,2,0.05,342.0,223.2,118.8
BSH-ORD-10894,2024-06-15,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,3,0.05,2280.0,1488.0,792.0
BSH-ORD-10895,2024-03-30,Consumer Electronics,Soundbar,North America,Online Store,180,3,0.05,513.0,334.8,178.2
BSH-ORD-10896,2024-07-17,Home Appliances,Washing Machine,North America,Retail Partner,650,7,0.05,4322.5,2821.0,1501.5
BSH-ORD-10897,2025-01-01,Small Domestic,Blender,Europe-Central,Direct Sales,65,1,0.1,58.5,40.3,18.2
BSH-ORD-10898,2024-03-20,Consumer Electronics,Smart TV,Middle East,Retail Partner,800,6,0.0,4800.0,2976.0,1824.0
BSH-ORD-10899,2025-02-23,Consumer Electronics,Smart TV,Europe-West,Direct Sales,800,7,0.05,5320.0,3472.0,1848.0
BSH-ORD-10900,2025-08-10,Consumer Electronics,Espresso Machine,North America,Direct Sales,350,-1,0.1,315.0,217.0,98.0
BSH-ORD-10901,2024-03-24,Home Appliances,Oven,Europe-West,Retail Partner,480,1,0.05,456.0,297.6,158.4
BSH-ORD-10902,2024-11-28,Consumer Electronics,Smart TV,Europe-West,Online Store,800,4,0.1,2880.0,1984.0,896.0
BSH-ORD-10903,2024-01-19,Home Appliances,Washing Machine,Europe-West,Online Store,650,2,0.1,1170.0,806.0,364.0
BSH-ORD-10904,2024-02-24,Small Domestic,Toaster,Europe-West,Online Store,40,2,0.05,76.0,49.6,26.4
BSH-ORD-10905,2024-12-23,Home Appliances,Dishwasher,Europe-Central,Online Store,550,1,0.0,550.0,341.0,209.0
BSH-ORD-10906,2024-03-25,Consumer Electronics,Smart TV,Europe-West,Direct Sales,800,1,0.0,800.0,496.0,304.0
BSH-ORD-10907,2025-03-20,Small Domestic,Blender,Europe-West,Direct Sales,65,1,0.0,65.0,40.3,24.7
BSH-ORD-10908,2025-08-31,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,2,0.05,1425.0,930.0,495.0
BSH-ORD-10909,2024-03-11,Home Appliances,Microwave,Asia-Pacific,Online Store,160,6,0.05,912.0,595.2,316.8
BSH-ORD-10910,2025-04-30,Home Appliances,Oven,Europe-West,Retail Partner,480,7,0.0,3360.0,2083.2,1276.8
BSH-ORD-10911,2025-08-27,Small Domestic,Kettle,Asia-Pacific,Online Store,45,5,0.0,225.0,139.5,85.5
BSH-ORD-10912,2025-07-05,Home Appliances,Microwave,Europe-Central,Online Store,160,4,0.0,640.0,396.8,243.2
BSH-ORD-10913,2024-07-02,Small Domestic,Blender,Europe-Central,Online Store,65,1,0.15,55.25,40.3,14.95
BSH-ORD-10914,2025-05-23,Small Domestic,Blender,North America,Retail Partner,65,2,0.2,104.0,80.6,23.4
BSH-ORD-10915,2024-11-24,Home Appliances,Refrigerator,Europe-Central,Retail Partner,900,1,0.0,900.0,558.0,342.0
BSH-ORD-10916,2025-04-10,Home Appliances,Dishwasher,Europe-West,Direct Sales,550,5,0.0,2750.0,1705.0,1045.0
BSH-ORD-10917,2025-12-09,Home Appliances,Oven,North America,Online Store,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10918,2024-05-25,Home Appliances,Dishwasher,North America,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10919,2024-07-27,Small Domestic,Iron,Europe-Central,Direct Sales,55,4,0.1,198.0,136.4,61.6
BSH-ORD-10920,2025-12-26,Consumer Electronics,Smart TV,Middle East,Online Store,800,1,0.1,720.0,496.0,224.0
BSH-ORD-10921,2025-06-05,Home Appliances,Dishwasher,Europe-West,Online Store,550,6,0.05,3135.0,2046.0,1089.0
BSH-ORD-10922,2024-01-27,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,4,0.05,2850.0,1860.0,990.0
BSH-ORD-10923,2025-04-23,Consumer Electronics,Air Conditioner,Europe-Central,Online Store,750,3,0.0,2250.0,1395.0,855.0
BSH-ORD-10924,2025-12-13,Home Appliances,Dishwasher,Asia-Pacific,Online Store,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10925,2024-06-15,Small Domestic,Kettle,Middle East,Online Store,45,6,0.1,243.0,167.4,75.6
BSH-ORD-10926,2024-10-05,Home Appliances,Microwave,Europe-West,Online Store,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10927,2025-11-27,Home Appliances,Refrigerator,Europe-West,Online Store,900,6,0.1,4860.0,3348.0,1512.0
BSH-ORD-10928,2025-10-19,Consumer Electronics,Air Conditioner,Europe-Central,Distributor,750,4,0.05,2850.0,1860.0,990.0
BSH-ORD-10929,2025-04-23,Small Domestic,Blender,Europe-West,Retail Partner,65,6,0.05,370.5,241.8,128.7
BSH-ORD-10930,2024-02-14,Consumer Electronics,Soundbar,Europe-Central,Retail Partner,180,6,0.1,972.0,669.6,302.4
BSH-ORD-10931,2025-02-19,Home Appliances,Vacuum Cleaner,North America,Online Store,220,5,0.0,1100.0,682.0,418.0
BSH-ORD-10932,2025-11-18,Home Appliances,Microwave,Europe-Central,Online Store,160,7,0.1,1008.0,694.4,313.6
BSH-ORD-10933,2024-02-21,Home Appliances,Microwave,North America,Online Store,160,5,0.0,800.0,496.0,304.0
BSH-ORD-10934,2025-06-19,Small Domestic,Iron,Asia-Pacific,Direct Sales,55,1,0.0,55.0,34.1,20.9
BSH-ORD-10935,2025-11-18,Home Appliances,Oven,Europe-Central,Online Store,480,6,0.1,2592.0,1785.6,806.4
BSH-ORD-10936,2025-10-28,Consumer Electronics,Espresso Machine,Europe-West,Online Store,350,1,0.2,280.0,217.0,63.0
BSH-ORD-10937,2025-08-11,Home Appliances,Oven,Europe-West,Direct Sales,480,6,0.0,2880.0,1785.6,1094.4
BSH-ORD-10938,2025-03-14,Small Domestic,Iron,Europe-Central,Direct Sales,55,4,0.15,187.0,136.4,50.6
BSH-ORD-10939,2024-01-13,Home Appliances,Microwave,Europe-Central,Retail Partner,160,2,0.0,320.0,198.4,121.6
BSH-ORD-10940,2024-02-09,Home Appliances,Microwave,Europe-West,Online Store,160,2,0.05,304.0,198.4,105.6
BSH-ORD-10941,2024-04-26,Consumer Electronics,Soundbar,North America,Retail Partner,180,7,0.0,1260.0,781.2,478.8
BSH-ORD-10942,2024-03-06,Small Domestic,Blender,Europe-Central,Online Store,65,2,0.05,123.5,80.6,42.9
BSH-ORD-10943,2025-01-30,Home Appliances,Washing Machine,Europe-Central,Online Store,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10944,2024-03-10,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,1,0.1,198.0,136.4,61.6
BSH-ORD-10945,2025-11-07,Consumer Electronics,Smart TV,Europe-Central,Retail Partner,800,7,0.1,5040.0,3472.0,1568.0
BSH-ORD-10946,2025-01-08,Home Appliances,Vacuum Cleaner,Europe-Central,Online Store,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10947,2025-11-18,Small Domestic,Blender,Europe-West,Online Store,65,3,0.05,185.25,120.9,64.35
BSH-ORD-10948,2025-05-28,Consumer Electronics,Smart TV,Europe-West,Distributor,800,4,0.15,2720.0,1984.0,736.0
BSH-ORD-10949,2024-10-27,Consumer Electronics,Smart TV,Europe-West,Online Store,800,3,0.0,2400.0,1488.0,912.0
BSH-ORD-10950,2025-06-02,Home Appliances,Microwave,Europe-West,Online Store,160,4,0.05,608.0,396.8,211.2
BSH-ORD-10951,2024-08-11,Consumer Electronics,Air Conditioner,Europe-Central,Distributor,750,6,0.05,4275.0,2790.0,1485.0
BSH-ORD-10952,2024-06-27,Home Appliances,Vacuum Cleaner,Europe-West,Online Store,220,4,0.1,792.0,545.6,246.4
BSH-ORD-10953,2025-03-17,Home Appliances,Washing Machine,Middle East,Distributor,650,6,0.0,3900.0,2418.0,1482.0
BSH-ORD-10954,2024-06-12,Small Domestic,Toaster,Middle East,Retail Partner,40,3,0.1,108.0,74.4,33.6
BSH-ORD-10955,2025-09-06,Consumer Electronics,Air Conditioner,Europe-Central,Online Store,750,3,0.0,2250.0,1395.0,855.0
BSH-ORD-10956,2024-05-05,Consumer Electronics,Espresso Machine,Middle East,Direct Sales,350,2,0.05,665.0,434.0,231.0
BSH-ORD-10957,2024-07-07,Small Domestic,Toaster,Europe-West,Retail Partner,40,1,0.0,40.0,24.8,15.2
BSH-ORD-10958,2025-11-19,Small Domestic,Kettle,Europe-Central,Retail Partner,45,5,0.1,202.5,139.5,63.0
BSH-ORD-10959,2024-09-11,Home Appliances,Microwave,Europe-West,Retail Partner,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10960,2024-09-15,Small Domestic,Blender,asia-pacific,Distributor,65,3,,195.0,120.9,74.1
BSH-ORD-10961,2025-03-13,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,6,0.15,918.0,669.6,248.4
BSH-ORD-10962,2025-03-31,Home Appliances,Microwave,North America,Online Store,160,3,0.05,456.0,297.6,158.4
BSH-ORD-10963,2025-03-23,Consumer Electronics,Espresso Machine,Middle East,Retail Partner,350,1,0.05,332.5,217.0,115.5
BSH-ORD-10964,2024-09-27,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,4,0.0,720.0,446.4,273.6
BSH-ORD-10965,2025-07-02,Home Appliances,Washing Machine,Middle East,Online Store,650,4,0.0,2600.0,1612.0,988.0
BSH-ORD-10966,2024-06-07,Small Domestic,Kettle,Europe-Central,Online Store,45,3,0.0,135.0,83.7,51.3
BSH-ORD-10967,2025-08-24,Home Appliances,Washing Machine,North America,Retail Partner,650,7,0.1,4095.0,2821.0,1274.0
BSH-ORD-10968,2025-07-07,Home Appliances,Oven,Europe-West,Retail Partner,480,2,0.1,864.0,595.2,268.8
BSH-ORD-10969,2024-05-08,Home Appliances,Refrigerator,Europe-West,Online Store,900,3,0.05,2565.0,1674.0,891.0
BSH-ORD-10970,2024-11-09,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,2,0.0,360.0,223.2,136.8
BSH-ORD-10971,2025-02-07,Small Domestic,Iron,Europe-West,Online Store,55,3,0.2,132.0,102.3,29.7
BSH-ORD-10972,2025-09-19,Small Domestic,Kettle,Europe-West,Direct Sales,45,3,0.0,135.0,83.7,51.3
BSH-ORD-10973,2025-05-06,Home Appliances,Microwave,Europe-West,Online Store,160,3,0.2,384.0,297.6,86.4
BSH-ORD-10974,2025-04-28,Small Domestic,Iron,North America,Online Store,55,7,0.0,385.0,238.7,146.3
BSH-ORD-10975,2025-12-05,Consumer Electronics,Air Conditioner,Asia-Pacific,Distributor,750,5,0.2,3000.0,2325.0,675.0
BSH-ORD-10976,2025-04-26,Home Appliances,Refrigerator,Europe-West,Direct Sales,900,7,0.15,5355.0,3906.0,1449.0
BSH-ORD-10977,2024-01-07,Small Domestic,Kettle,Europe-West,Retail Partner,45,1,0.05,42.75,27.9,14.85
BSH-ORD-10978,2025-10-05,Consumer Electronics,Smart TV,Asia-Pacific,Retail Partner,800,1,0.05,760.0,496.0,264.0
BSH-ORD-10979,2025-06-30,Home Appliances,Vacuum Cleaner,Europe-West,Retail Partner,220,2,0.05,418.0,272.8,145.2
BSH-ORD-10980,2024-11-20,Home Appliances,Vacuum Cleaner,Europe-Central,Direct Sales,220,5,0.0,1100.0,682.0,418.0
BSH-ORD-10981,2025-11-06,Home Appliances,Oven,Middle East,Online Store,480,1,0.0,480.0,297.6,182.4
BSH-ORD-10982,2024-03-06,Consumer Electronics,Espresso Machine,Europe-West,Online Store,350,5,0.0,1750.0,1085.0,665.0
BSH-ORD-10983,2025-08-19,Home Appliances,Oven,Europe-Central,Direct Sales,480,6,0.0,2880.0,1785.6,1094.4
BSH-ORD-10984,2025-05-28,Consumer Electronics,Soundbar,Europe-Central,Retail Partner,180,2,0.1,324.0,223.2,100.8
BSH-ORD-10985,2025-05-09,Small Domestic,Toaster,Europe-West,Direct Sales,40,5,0.1,180.0,124.0,56.0
BSH-ORD-10986,2025-01-22,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,5,0.1,3375.0,2325.0,1050.0
BSH-ORD-10987,2024-04-15,Home Appliances,Dishwasher,Europe-West,Direct Sales,550,1,0.05,522.5,341.0,181.5
BSH-ORD-10988,2024-04-09,Small Domestic,Toaster,Asia-Pacific,Retail Partner,40,6,0.0,240.0,148.8,91.2
BSH-ORD-10989,2025-01-24,Consumer Electronics,Smart TV,North America,Online Store,800,2,0.0,1600.0,992.0,608.0
BSH-ORD-10990,2024-06-20,Small Domestic,Blender,North America,Retail Partner,65,6,0.0,390.0,241.8,148.2
BSH-ORD-10991,2024-04-11,Home Appliances,Refrigerator,Asia-Pacific,Online Store,900,1,0.1,810.0,558.0,252.0
BSH-ORD-10992,2025-04-05,Home Appliances,Vacuum Cleaner,North America,Online Store,220,4,0.1,792.0,545.6,246.4
BSH-ORD-10993,2025-01-08,Small Domestic,Kettle,Asia-Pacific,Online Store,45,6,0.05,256.5,167.4,89.1
BSH-ORD-10994,2024-04-23,Home Appliances,Dishwasher,Europe-West,Online Store,550,1,0.0,550.0,341.0,209.0
BSH-ORD-10995,2024-03-02,Home Appliances,Oven,Europe-Central,Online Store,480,4,0.0,1920.0,1190.4,729.6
BSH-ORD-10996,2025-04-15,Home Appliances,Microwave,Europe-West,Retail Partner,160,7,0.05,1064.0,694.4,369.6
BSH-ORD-10997,2024-05-09,Home Appliances,Microwave,Middle East,Retail Partner,160,4,0.05,608.0,396.8,211.2
BSH-ORD-10998,2025-11-13,Home Appliances,Refrigerator,North America,Online Store,900,6,0.05,5130.0,3348.0,1782.0
BSH-ORD-10999,2025-01-31,Home Appliances,Washing Machine,Middle East,Retail Partner,650,3,0.0,1950.0,1209.0,741.0
BSH-ORD-11000,2025-12-16,Home Appliances,Refrigerator,Europe-West,Distributor,900,2,0.0,1800.0,1116.0,684.0
BSH-ORD-11001,2025-09-07,Home Appliances,Oven,Middle East,Online Store,480,2,0.0,960.0,595.2,364.8
BSH-ORD-11002,2025-01-15,Home Appliances,Refrigerator,Europe-West,Distributor,900,4,0.1,3240.0,2232.0,1008.0
BSH-ORD-11003,2024-10-01,Home Appliances,Dishwasher,Europe-West,Online Store,550,2,0.05,1045.0,682.0,363.0
BSH-ORD-11004,2024-03-23,Consumer Electronics,Soundbar,North America,Direct Sales,180,1,0.05,171.0,111.6,59.4
BSH-ORD-11005,2025-08-31,Home Appliances,Refrigerator,Europe-West,Online Store,900,2,0.05,1710.0,1116.0,594.0
BSH-ORD-11006,2025-11-19,Home Appliances,Vacuum Cleaner,North America,Online Store,220,3,0.05,627.0,409.2,217.8
BSH-ORD-11007,2024-01-18,Home Appliances,Vacuum Cleaner,Asia-Pacific,Direct Sales,220,1,0.05,209.0,136.4,72.6
BSH-ORD-11008,2025-02-25,Home Appliances,Vacuum Cleaner,Middle East,Retail Partner,220,2,0.05,418.0,272.8,145.2
BSH-ORD-11009,2024-03-12,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,6,0.1,4320.0,2976.0,1344.0
BSH-ORD-11010,2024-09-02,Small Domestic,Blender,Asia-Pacific,Retail Partner,65,3,0.0,195.0,120.9,74.1
BSH-ORD-11011,2025-03-30,Home Appliances,Washing Machine,North America,Retail Partner,650,5,0.0,3250.0,2015.0,1235.0
BSH-ORD-11012,2025-06-04,Home Appliances,Refrigerator,Middle East,Distributor,900,2,0.05,1710.0,1116.0,594.0
BSH-ORD-11013,2024-05-10,Home Appliances,Dishwasher,North America,Online Store,550,1,0.1,495.0,341.0,154.0
BSH-ORD-11014,2024-07-28,Small Domestic,Iron,Asia-Pacific,Distributor,55,1,0.1,49.5,34.1,15.4
BSH-ORD-11015,2024-05-08,Consumer Electronics,Air Conditioner,Europe-Central,Online Store,750,1,0.0,750.0,465.0,285.0
BSH-ORD-11016,2024-06-21,Home Appliances,Dishwasher,Europe-Central,Distributor,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-11017,2025-05-10,Home Appliances,Oven,Europe-West,Distributor,480,2,0.0,960.0,595.2,364.8
BSH-ORD-11018,2025-11-02,Home Appliances,Refrigerator,Europe-West,Distributor,900,7,0.1,5670.0,3906.0,1764.0
BSH-ORD-11019,2025-06-24,Home Appliances,Vacuum Cleaner,North America,Online Store,220,5,0.05,1045.0,682.0,363.0
BSH-ORD-11020,2025-01-27,Consumer Electronics,Smart TV,Middle East,Retail Partner,800,2,0.0,1600.0,992.0,608.0
BSH-ORD-11021,2025-07-09,Home Appliances,Microwave,North America,Retail Partner,160,2,0.15,272.0,198.4,73.6
BSH-ORD-11022,2024-03-16,Small Domestic,Toaster,Europe-West,Direct Sales,40,6,0.0,240.0,148.8,91.2
BSH-ORD-11023,2024-03-25,Small Domestic,Blender,Europe-Central,Online Store,65,7,0.05,432.25,282.1,150.15
BSH-ORD-11024,2025-08-28,Home Appliances,Dishwasher,Asia-Pacific,Online Store,550,7,0.0,3850.0,2387.0,1463.0
BSH-ORD-11025,2025-09-08,Home Appliances,Refrigerator,North America,Direct Sales,900,5,0.2,3600.0,2790.0,810.0
BSH-ORD-11026,2024-12-06,Home Appliances,Microwave,Europe-West,Retail Partner,160,2,0.1,288.0,198.4,89.6
BSH-ORD-11027,2024-01-26,Home Appliances,Washing Machine,Middle East,Retail Partner,650,5,0.15,2762.5,2015.0,747.5
BSH-ORD-11028,2025-07-13,Home Appliances,Dishwasher,North America,Direct Sales,550,2,0.05,1045.0,682.0,363.0
BSH-ORD-11029,2024-07-23,Home Appliances,Vacuum Cleaner,Middle East,Distributor,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-11030,2024-04-13,Consumer Electronics,Espresso Machine,Europe-Central,Retail Partner,350,2,0.0,700.0,434.0,266.0
BSH-ORD-11031,2025-12-17,Small Domestic,Blender,Asia-Pacific,Distributor,65,6,0.0,390.0,241.8,148.2
BSH-ORD-11032,2024-06-20,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,4,0.0,3600.0,2232.0,1368.0
BSH-ORD-11033,2025-06-10,Home Appliances,Microwave,Europe-West,Direct Sales,160,2,0.0,320.0,198.4,121.6
BSH-ORD-11034,2025-05-30,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,2,0.1,630.0,434.0,196.0
BSH-ORD-11035,2025-10-24,Small Domestic,Blender,Europe-Central,Direct Sales,65,1,0.05,61.75,40.3,21.45
BSH-ORD-11036,2024-07-04,Consumer Electronics,Espresso Machine,Europe-Central,Direct Sales,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-11037,2025-03-21,Small Domestic,Blender,Europe-Central,Retail Partner,65,5,0.1,292.5,201.5,91.0
BSH-ORD-11038,2025-06-14,Home Appliances,Dishwasher,North America,Retail Partner,550,1,0.0,550.0,341.0,209.0
BSH-ORD-11039,2024-07-20,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,5,0.05,3562.5,2325.0,1237.5
BSH-ORD-11040,2025-08-14,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,4,,3000.0,1860.0,1140.0
BSH-ORD-11041,2024-01-21,Small Domestic,Iron,Europe-West,Online Store,55,6,0.05,313.5,204.6,108.9
BSH-ORD-11042,2025-02-07,Consumer Electronics,Smart TV,North America,Online Store,800,3,0.05,2280.0,1488.0,792.0
BSH-ORD-11043,2024-04-12,Home Appliances,Washing Machine,Asia-Pacific,Distributor,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-11044,2024-01-26,Small Domestic,Toaster,Middle East,Online Store,40,2,0.05,76.0,49.6,26.4
BSH-ORD-11045,2024-11-10,Small Domestic,Toaster,Europe-West,Retail Partner,40,4,0.0,160.0,99.2,60.8
BSH-ORD-11046,2025-05-10,Home Appliances,Vacuum Cleaner,North America,Online Store,220,4,0.05,836.0,545.6,290.4
BSH-ORD-11047,2024-02-06,Consumer Electronics,Espresso Machine,Europe-Central,Online Store,350,6,0.1,1890.0,1302.0,588.0
BSH-ORD-11048,2025-04-11,Home Appliances,Oven,Europe-West,Distributor,480,7,0.15,2856.0,2083.2,772.8
BSH-ORD-11049,2024-04-09,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,5,0.0,3750.0,2325.0,1425.0
BSH-ORD-11050,2025-06-24,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,-1,0.05,171.0,111.6,59.4
BSH-ORD-11051,2024-06-14,Consumer Electronics,Soundbar,Europe-Central,Retail Partner,180,2,0.0,360.0,223.2,136.8
BSH-ORD-11052,2025-02-16,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,6,0.05,5130.0,3348.0,1782.0
BSH-ORD-11053,2025-04-27,Home Appliances,Oven,Europe-Central,Online Store,480,6,0.05,2736.0,1785.6,950.4
BSH-ORD-11054,2024-03-15,Home Appliances,Microwave,North America,Distributor,160,6,0.05,912.0,595.2,316.8
BSH-ORD-11055,2025-01-06,Home Appliances,Refrigerator,North America,Direct Sales,900,4,0.05,3420.0,2232.0,1188.0
BSH-ORD-11056,2025-06-04,Home Appliances,Dishwasher,Europe-West,Online Store,550,1,0.05,522.5,341.0,181.5
BSH-ORD-11057,2025-05-26,Home Appliances,Refrigerator,Middle East,Online Store,900,4,0.0,3600.0,2232.0,1368.0
BSH-ORD-11058,2024-08-24,Home Appliances,Microwave,Europe-West,Online Store,160,4,0.0,640.0,396.8,243.2
BSH-ORD-11059,2024-06-06,Small Domestic,Toaster,Europe-Central,Online Store,40,3,0.0,120.0,74.4,45.6
BSH-ORD-11060,2024-08-16,Home Appliances,Vacuum Cleaner,North America,Distributor,220,3,0.05,627.0,409.2,217.8
BSH-ORD-11061,2024-01-24,Home Appliances,Oven,Europe-West,Distributor,480,4,0.0,1920.0,1190.4,729.6
BSH-ORD-11062,2025-11-04,Consumer Electronics,Soundbar,Europe-West,Distributor,180,4,0.05,684.0,446.4,237.6
BSH-ORD-11063,2024-07-24,Home Appliances,Refrigerator,Middle East,Retail Partner,900,4,0.0,3600.0,2232.0,1368.0
BSH-ORD-11064,2024-09-17,Home Appliances,Refrigerator,Europe-West,Online Store,900,7,0.0,6300.0,3906.0,2394.0
BSH-ORD-11065,2024-10-19,Consumer Electronics,Air Conditioner,Europe-Central,Direct Sales,750,7,0.0,5250.0,3255.0,1995.0
BSH-ORD-11066,2025-04-06,Home Appliances,Vacuum Cleaner,Asia-Pacific,Direct Sales,220,1,0.05,209.0,136.4,72.6
BSH-ORD-11067,2025-10-29,Home Appliances,Oven,Europe-West,Online Store,480,4,0.0,1920.0,1190.4,729.6
BSH-ORD-11068,2025-01-14,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,7,0.0,5250.0,3255.0,1995.0
BSH-ORD-11069,2025-02-06,Consumer Electronics,Espresso Machine,Europe-Central,Online Store,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-11070,2025-08-12,Home Appliances,Dishwasher,Middle East,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-11071,2024-07-09,Home Appliances,Dishwasher,North America,Retail Partner,550,7,0.2,3080.0,2387.0,693.0
BSH-ORD-11072,2025-01-28,Home Appliances,Vacuum Cleaner,Europe-West,Distributor,220,3,0.15,561.0,409.2,151.8
